,model,wav,ground,m0,s0,m1,s1,t
2144,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a7249b5265c4519ab50d473a19a1338b.wav,neutral,fear,0.9939379692077637,sadness,0.005441022105515003,2.9204347133636475
2145,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/abadd9a8ebc2d95322c82873f0fffc78.wav,neutral,enthusiasm,0.9977849125862122,happiness,0.0010888880351558328,2.9204347133636475
2146,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d343b9be91e3a02e4c51d979ece9fdec.wav,sad,sadness,0.9849674105644226,fear,0.013555706478655338,2.9204347133636475
2147,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/96f4b911fa748379c4f92677e684b339.wav,neutral,sadness,0.9924684166908264,fear,0.007027275860309601,2.9204347133636475
2148,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/8b00ad3915fd27da41e9d8c3e4c89cf6.wav,neutral,sadness,0.7146313190460205,neutral,0.19870713353157043,2.9204347133636475
2149,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/f9de4f4b12214dcc68406b82e332d18a.wav,neutral,neutral,0.998206377029419,enthusiasm,0.0011977400863543153,2.9204347133636475
2150,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1c0fcb4340df29c2756215ccd36bd1e2.wav,neutral,sadness,0.9984018206596375,fear,0.0010434561409056187,2.9204347133636475
2151,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d9ddf8666c9ef7b1cb17dab0f938aff2.wav,neutral,fear,0.9850945472717285,sadness,0.014403581619262695,2.9204347133636475
2152,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c5bb62b96509eb1f83f7f9d067487b26.wav,neutral,enthusiasm,0.947668194770813,neutral,0.049276575446128845,2.9204347133636475
2153,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d61ad7b51d0466a1728bebe4def5fa17.wav,positive,enthusiasm,0.9983030557632446,disgust,0.0008298561442643404,2.9204347133636475
2154,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/87e3045671631913e456d5378875a3db.wav,neutral,sadness,0.9956156015396118,fear,0.0038243522867560387,2.9204347133636475
2155,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/6d26a03050f60832a3489bd093be15cd.wav,neutral,enthusiasm,0.945524275302887,neutral,0.02455735392868519,2.9204347133636475
2156,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/807df6bf1a01575cdd3d1cd743d02967.wav,neutral,neutral,0.9334649443626404,enthusiasm,0.03484408184885979,2.9204347133636475
2157,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/97a180e353c180374af1422831c8a43c.wav,sad,fear,0.6432430744171143,sadness,0.3557458519935608,2.9204347133636475
2158,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1a66cdb1a0dfe4b8c21c96db8273a59d.wav,neutral,neutral,0.9813011884689331,enthusiasm,0.015760870650410652,2.9204347133636475
2159,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/4057b3a5a54a7bcfb12b3bb9998bff9c.wav,sad,neutral,0.9771966934204102,enthusiasm,0.01957477070391178,2.9204347133636475
2160,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/5355689b271dd6442e3479aab1d965a4.wav,neutral,sadness,0.6288723945617676,neutral,0.3623120188713074,2.9204347133636475
2161,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/0ef669bd8451f34c1d0e277349cd41eb.wav,neutral,disgust,0.9879075884819031,enthusiasm,0.009624346159398556,2.9204347133636475
2162,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/e1e8547aeff2978d64972868be7c09ff.wav,neutral,enthusiasm,0.9953793287277222,disgust,0.001959313405677676,2.9204347133636475
2163,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/de2bdfa43e1e86e8ac2f3e1f84780f9b.wav,sad,fear,0.9974753260612488,sadness,0.0021874969825148582,2.9204347133636475
2164,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/abadd9a8ebc2d95322c82873f0fffc78.wav,neutral,enthusiasm,0.9977849125862122,happiness,0.0010888880351558328,2.9204347133636475
2165,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d9ddf8666c9ef7b1cb17dab0f938aff2.wav,sad,fear,0.9850945472717285,sadness,0.014403581619262695,2.9204347133636475
2166,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/fde74437ae285c0a7c8a639b2a70efbf.wav,sad,neutral,0.6944235563278198,sadness,0.3032437562942505,2.9204347133636475
2167,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1a66cdb1a0dfe4b8c21c96db8273a59d.wav,neutral,neutral,0.9813011884689331,enthusiasm,0.015760870650410652,2.9204347133636475
2168,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/abadd9a8ebc2d95322c82873f0fffc78.wav,neutral,enthusiasm,0.9977849125862122,happiness,0.0010888880351558328,2.9204347133636475
2169,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/cc61b9a117776b832d858f05b5664494.wav,angry,anger,0.9991911053657532,happiness,0.00033897231332957745,2.9204347133636475
2170,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/0cd0f503cf489e20e7e72955e20ec8dd.wav,sad,sadness,0.9875797629356384,fear,0.006983461324125528,2.9204347133636475
2171,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/fde74437ae285c0a7c8a639b2a70efbf.wav,sad,neutral,0.6944235563278198,sadness,0.3032437562942505,2.9204347133636475
2172,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/688bd6e993cf9d9d7b0e5866842f3bf2.wav,neutral,neutral,0.6911334991455078,enthusiasm,0.2866367697715759,2.9204347133636475
2173,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/b231c8c2fe5fe3ee8bfc2b9b8af17381.wav,neutral,enthusiasm,0.9988327622413635,sadness,0.00039962108712643385,2.9204347133636475
2174,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/045049c7b28102818c93e3b3e586f8f6.wav,neutral,enthusiasm,0.998185932636261,neutral,0.001559385098516941,2.9204347133636475
2175,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c4bce5d278f81e0275ef28788a3414de.wav,sad,sadness,0.9787357449531555,neutral,0.019567159935832024,2.9204347133636475
2176,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1a7ec19d272157c1d8a3d9fabf1b9717.wav,neutral,fear,0.9858501553535461,sadness,0.013684027828276157,2.9204347133636475
2177,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/21d9d0c892cf590abab9394c5430c4a2.wav,neutral,sadness,0.9505376815795898,neutral,0.04812464118003845,2.9204347133636475
2178,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/f64fee4b049900b8b997778d52565623.wav,neutral,sadness,0.9374986886978149,neutral,0.059049662202596664,2.9204347133636475
2179,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/aca882b01aa79b7a75bd2e8acb2373f9.wav,sad,neutral,0.9552897810935974,sadness,0.04364081472158432,2.9204347133636475
2180,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/0b166d5b354d96e7053ada8e38c35f9e.wav,sad,sadness,0.6902053952217102,neutral,0.30521395802497864,2.9204347133636475
2181,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c9d561dd84d910c6a9b63219af48c93d.wav,neutral,sadness,0.9964593052864075,neutral,0.0017928826855495572,2.9204347133636475
2182,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a7d49b8645bf8fcd7869981e54b751f7.wav,sad,sadness,0.9982399940490723,neutral,0.0006342960405163467,2.9204347133636475
2183,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/eac47d2886774c3a5fbdc2ff552ce2f1.wav,sad,sadness,0.9984607696533203,fear,0.0008715600124560297,2.9204347133636475
2184,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/70d6ee1476cc27ebeb94df60086ec389.wav,sad,sadness,0.9955612421035767,fear,0.003671415615826845,2.9204347133636475
2185,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/7cd6814fe968d3f5dd36a9ebd0358e06.wav,neutral,sadness,0.827012300491333,neutral,0.17102085053920746,2.9204347133636475
2186,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/ad82ab7dac7fd918df5ac127089cfae2.wav,positive,neutral,0.9989500641822815,enthusiasm,0.00038728417712263763,2.9204347133636475
2187,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/28966a4b648a399f03e07db6d9bb5b5f.wav,neutral,neutral,0.9970496892929077,sadness,0.00235756766051054,2.9204347133636475
2188,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/99baaf6ed01355a799311d49121e0a0f.wav,sad,fear,0.7468916773796082,sadness,0.2520277500152588,2.9204347133636475
2189,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/b7bf567528adfd951943b0a9f00b38fe.wav,neutral,fear,0.9950551986694336,sadness,0.004618376027792692,2.9204347133636475
2190,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/5ed15c01fab4a41fceb4b1e194acefdc.wav,neutral,fear,0.7212545871734619,sadness,0.26818373799324036,2.9204347133636475
2191,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a144177a9ed7ee20fd0f84e80519bf3d.wav,sad,fear,0.8939293622970581,sadness,0.08726408332586288,2.9204347133636475
2192,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/e1e8547aeff2978d64972868be7c09ff.wav,sad,enthusiasm,0.9953793287277222,disgust,0.001959313405677676,2.9204347133636475
2193,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/045049c7b28102818c93e3b3e586f8f6.wav,neutral,enthusiasm,0.998185932636261,neutral,0.001559385098516941,2.9204347133636475
2194,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/00f1e2a546170234504d9482716adf8e.wav,neutral,sadness,0.9846577048301697,neutral,0.008773894049227238,2.9204347133636475
2195,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1f3a87af6fea09bbd214905bab0cccc1.wav,neutral,fear,0.945382833480835,sadness,0.05397931858897209,2.9204347133636475
2196,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/00f1e2a546170234504d9482716adf8e.wav,neutral,sadness,0.9846577048301697,neutral,0.008773894049227238,2.9204347133636475
2197,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/ea378e904920cf71b6cf019ab7f9a115.wav,positive,enthusiasm,0.6680129766464233,happiness,0.32822099328041077,2.9204347133636475
2198,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/6a2e1ec332a137590869c8d6f13dc1c4.wav,neutral,neutral,0.9977273344993591,enthusiasm,0.0017859047511592507,2.9204347133636475
2199,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/46d10834cbdeb2a335d20f7769ea8d29.wav,sad,fear,0.9120755791664124,sadness,0.08725029230117798,2.9204347133636475
2200,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/f0c74fdb5cd4ecdebd36b95c750bbc9f.wav,sad,sadness,0.9641465544700623,fear,0.030950769782066345,2.9204347133636475
2201,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1ef8555b1e7822ed56872bcace024b07.wav,sad,sadness,0.9962329268455505,neutral,0.003088337602093816,2.9204347133636475
2202,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1c794e102e86b1227e3ac1f343f53981.wav,neutral,neutral,0.5755345821380615,enthusiasm,0.3759733736515045,2.9204347133636475
2203,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/52db2f31857d333f92a13f2ff401e3b1.wav,neutral,sadness,0.7812827825546265,neutral,0.21560987830162048,2.9204347133636475
2204,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a8d4d3082ca4cb8c5547acf758f34864.wav,sad,sadness,0.9404430389404297,neutral,0.05707523599267006,2.9204347133636475
2205,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/8d49e92b39255598b95813723dcddb33.wav,neutral,sadness,0.9967337846755981,neutral,0.0015638774493709207,2.9204347133636475
2206,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1fdbe8e661e7595dc000a19015b023a7.wav,sad,fear,0.8712658882141113,sadness,0.12790392339229584,2.9204347133636475
2207,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/b231c8c2fe5fe3ee8bfc2b9b8af17381.wav,neutral,enthusiasm,0.9988327622413635,sadness,0.00039962108712643385,2.9204347133636475
2208,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c57ce7d6ba1f5d5525bc73a2ab86be3e.wav,angry,happiness,0.9896605014801025,disgust,0.003814445808529854,2.9204347133636475
2209,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/f0c74fdb5cd4ecdebd36b95c750bbc9f.wav,sad,sadness,0.9641465544700623,fear,0.030950769782066345,2.9204347133636475
2210,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c9d561dd84d910c6a9b63219af48c93d.wav,neutral,sadness,0.9964593052864075,neutral,0.0017928826855495572,2.9204347133636475
2211,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1ce09fc2c5deef70d491936ffc42853e.wav,sad,sadness,0.7416353225708008,fear,0.25686487555503845,2.9204347133636475
2212,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/8b00ad3915fd27da41e9d8c3e4c89cf6.wav,sad,sadness,0.7146313190460205,neutral,0.19870713353157043,2.9204347133636475
2213,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/bbf87968bf1b1e6c391960e1c22701c8.wav,sad,fear,0.9969581365585327,sadness,0.00269772345200181,2.9204347133636475
2214,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/2f6fe320e6cfcfd1b4d3a8335536481d.wav,neutral,fear,0.957274317741394,sadness,0.042177628725767136,2.9204347133636475
2215,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d624d077b47851ee243ae7cf9b0c55bc.wav,sad,sadness,0.9740273356437683,fear,0.023754730820655823,2.9204347133636475
2216,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/7ca6667bf53075b97e2af243672e9703.wav,sad,fear,0.988292396068573,sadness,0.010891099460422993,2.9204347133636475
2217,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/99ede4fbb9aa044bc8bd69e6a4a173d1.wav,sad,neutral,0.6283904910087585,enthusiasm,0.34305813908576965,2.9204347133636475
2218,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/05d3d3f6989cad7c3748878688f39606.wav,positive,happiness,0.9982045888900757,fear,0.001307748258113861,2.9204347133636475
2219,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/045049c7b28102818c93e3b3e586f8f6.wav,neutral,enthusiasm,0.998185932636261,neutral,0.001559385098516941,2.9204347133636475
2220,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/89fd6999f8214388514408c3c3f5a541.wav,other,fear,0.998454213142395,happiness,0.0007901326171122491,2.9204347133636475
2221,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/abadd9a8ebc2d95322c82873f0fffc78.wav,neutral,enthusiasm,0.9977849125862122,happiness,0.0010888880351558328,2.9204347133636475
2222,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1c794e102e86b1227e3ac1f343f53981.wav,neutral,neutral,0.5755345821380615,enthusiasm,0.3759733736515045,2.9204347133636475
2223,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/045049c7b28102818c93e3b3e586f8f6.wav,neutral,enthusiasm,0.998185932636261,neutral,0.001559385098516941,2.9204347133636475
2224,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/e19f065498cd3f74ca75fed7b18e599d.wav,neutral,neutral,0.9971154928207397,sadness,0.0013650440378114581,2.9204347133636475
2225,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/b7f38060361cac896892dcb2fc58e629.wav,neutral,neutral,0.9986026883125305,sadness,0.0006874893442727625,2.9204347133636475
2226,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/9224a2c7f4459ebc547fe88b5f5525c3.wav,neutral,fear,0.9818876385688782,enthusiasm,0.01167924515902996,2.9204347133636475
2227,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/7ca6667bf53075b97e2af243672e9703.wav,sad,fear,0.988292396068573,sadness,0.010891099460422993,2.9204347133636475
2228,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/88058c2f3c43e83e76d1273564970e16.wav,neutral,sadness,0.9675881266593933,neutral,0.029904905706644058,2.9204347133636475
2229,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/7ca6667bf53075b97e2af243672e9703.wav,sad,fear,0.988292396068573,sadness,0.010891099460422993,2.9204347133636475
2230,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/1c0fcb4340df29c2756215ccd36bd1e2.wav,neutral,sadness,0.9984018206596375,fear,0.0010434561409056187,2.9204347133636475
2231,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/96007fff3f24dfe5b3a8b7036a2f9894.wav,sad,sadness,0.9928505420684814,fear,0.006018925458192825,2.9204347133636475
2232,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d893d560e540c0c34de1ec9a779bde67.wav,neutral,neutral,0.9823381900787354,enthusiasm,0.016760921105742455,2.9204347133636475
2233,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c46f85fb7e665606c1bfc882a5aaf6f5.wav,sad,sadness,0.9306013584136963,neutral,0.06811777502298355,2.9204347133636475
2234,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d9ddf8666c9ef7b1cb17dab0f938aff2.wav,sad,fear,0.9850945472717285,sadness,0.014403581619262695,2.9204347133636475
2235,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/45d65f3f8f8d40739d8d8684f413f467.wav,neutral,enthusiasm,0.7306948304176331,neutral,0.22335699200630188,2.9204347133636475
2236,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/70d6ee1476cc27ebeb94df60086ec389.wav,sad,sadness,0.9955612421035767,fear,0.003671415615826845,2.9204347133636475
2237,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/dc7db642a298dcb0b47e4183d6f2911f.wav,sad,fear,0.9709029197692871,sadness,0.02847428433597088,2.9204347133636475
2238,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/6af3e6ce8052fcc5383f4bc0e7235f34.wav,other,happiness,0.9785252213478088,fear,0.009521161206066608,2.9204347133636475
2239,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/bf5901072158306436d3bfe24b983f39.wav,neutral,enthusiasm,0.7391781806945801,neutral,0.25985878705978394,2.9204347133636475
2240,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/cd70b8083f0d65c109c5ff495260724c.wav,neutral,enthusiasm,0.9966912269592285,neutral,0.002119259675964713,2.9204347133636475
2241,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a4b65036044fcc745a605ba8c4fd71f3.wav,angry,enthusiasm,0.6471308469772339,fear,0.310486763715744,2.9204347133636475
2242,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/21d9d0c892cf590abab9394c5430c4a2.wav,neutral,sadness,0.9505376815795898,neutral,0.04812464118003845,2.9204347133636475
2243,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/55052e70bd97381db48c813734dfd6e4.wav,neutral,neutral,0.9905188679695129,sadness,0.00868713017553091,2.9204347133636475
2244,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/5d7a9851f886389046f93d6c0726885e.wav,sad,neutral,0.9969407916069031,sadness,0.0023834623862057924,2.9204347133636475
2245,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d6a3c93ba82ee04ebd58494724b02285.wav,sad,fear,0.9991152882575989,sadness,0.0004819015448447317,2.9204347133636475
2246,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d343b9be91e3a02e4c51d979ece9fdec.wav,sad,sadness,0.9849674105644226,fear,0.013555706478655338,2.9204347133636475
2247,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/7c938c23b7074100ebcb303290b2a916.wav,sad,fear,0.9958042502403259,sadness,0.003863574005663395,2.9204347133636475
2248,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/9da9d6893d2f8136830d7b43be7ec7db.wav,neutral,enthusiasm,0.9582650065422058,neutral,0.025632908567786217,2.9204347133636475
2249,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/a144177a9ed7ee20fd0f84e80519bf3d.wav,neutral,fear,0.8939293622970581,sadness,0.08726408332586288,2.9204347133636475
2250,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/652eb76829e6854ea4cc8095016e5499.wav,sad,fear,0.931855320930481,sadness,0.06436200439929962,2.9204347133636475
2251,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/6a2e1ec332a137590869c8d6f13dc1c4.wav,neutral,neutral,0.9977273344993591,enthusiasm,0.0017859047511592507,2.9204347133636475
2252,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/ddf3f5af84a8a28a69e0367a402317bb.wav,sad,sadness,0.9979174733161926,fear,0.0014868322759866714,2.9204347133636475
2253,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/b4608e913ea76ca29202c2e868674cac.wav,neutral,anger,0.9973806738853455,happiness,0.0018469041679054499,2.9204347133636475
2254,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/5ed15c01fab4a41fceb4b1e194acefdc.wav,sad,fear,0.7212545871734619,sadness,0.26818373799324036,2.9204347133636475
2255,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/ada0323e5f02a6ddf5d3e70999c466e6.wav,sad,fear,0.9988258481025696,sadness,0.0008138824487105012,2.9204347133636475
2256,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/f282c1d87c6c497a9d26233c2c60689a.wav,neutral,enthusiasm,0.5847057104110718,happiness,0.39111948013305664,2.9204347133636475
2257,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/0cd0f503cf489e20e7e72955e20ec8dd.wav,sad,sadness,0.9875797629356384,fear,0.006983461324125528,2.9204347133636475
2258,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/0f6231dcaeb74e5c64b7a52ebea37ef3.wav,neutral,sadness,0.9828595519065857,fear,0.016625970602035522,2.9204347133636475
2259,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c99e4f25ae9c454ba2df4ecb5dd8c96a.wav,neutral,neutral,0.9680846333503723,sadness,0.01554528996348381,2.9204347133636475
2260,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/6c0dddce6a86f7fe9c017c03a299773e.wav,sad,sadness,0.9962943196296692,neutral,0.002972978400066495,2.9204347133636475
2261,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/d3cf86ffc3601678592d5fdbb2a81add.wav,neutral,enthusiasm,0.9802348613739014,neutral,0.0122520187869668,2.9204347133636475
2262,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/c4d87be18775070120d383dd2b9991b7.wav,sad,sadness,0.5112836360931396,fear,0.4823087155818939,2.9204347133636475
2263,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/0b166d5b354d96e7053ada8e38c35f9e.wav,sad,sadness,0.6902053952217102,neutral,0.30521395802497864,2.9204347133636475
2264,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/b7bf567528adfd951943b0a9f00b38fe.wav,neutral,fear,0.9950551986694336,sadness,0.004618376027792692,2.9204347133636475
2265,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/4bbfa2b94e32d881aa1006fb24ca84b7.wav,neutral,fear,0.778628945350647,sadness,0.19907762110233307,2.9204347133636475
2266,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/8e8a74bb66e7286ef6d0b3f4e75e796d.wav,neutral,enthusiasm,0.9167443513870239,disgust,0.0803251788020134,2.9204347133636475
2267,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/e1e8547aeff2978d64972868be7c09ff.wav,neutral,enthusiasm,0.9953793287277222,disgust,0.001959313405677676,2.9204347133636475
2268,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/0cd0f503cf489e20e7e72955e20ec8dd.wav,sad,sadness,0.9875797629356384,fear,0.006983461324125528,2.9204347133636475
2269,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/8044b7381adc20d0969d8a5ebbc6de74.wav,angry,happiness,0.9924638271331787,fear,0.0027640294283628464,2.9204347133636475
2270,Aniemore/unispeech-sat-emotion-russian-resd,dataset/dusha/podcast_train/wavs/ba5595bdb32709d12d4b422a1f1a86e9.wav,neutral,enthusiasm,0.9983035326004028,fear,0.0008362240041606128,2.9204347133636475
